Fecha-hora;Temperatura máxima ºC;Temperatura mínima ºC;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;
01/01/2020 00:00:00;5.33;-4.25;98.3;70.35;0.0
02/01/2020 00:00:00;7.34;-3.95;98.3;65.49;0.0
03/01/2020 00:00:00;8.13;-2.67;98.4;56.42;0.11
04/01/2020 00:00:00;6.09;2.26;98.4;87.1;2.4
05/01/2020 00:00:00;11.01;-2.18;98.3;37.56;0.0
06/01/2020 00:00:00;8.0;-3.89;98.3;59.63;0.0
07/01/2020 00:00:00;12.22;-1.11;98.4;55.63;0.0
08/01/2020 00:00:00;13.97;0.34;98.3;57.1;0.0
09/01/2020 00:00:00;13.46;0.28;98.4;44.64;2.29
10/01/2020 00:00:00;4.39;1.99;98.3;87.8;17.39
11/01/2020 00:00:00;6.84;-2.63;98.4;68.97;0.0
12/01/2020 00:00:00;6.23;-4.02;98.3;61.3;0.0
13/01/2020 00:00:00;5.74;-5.14;98.3;64.33;0.0
14/01/2020 00:00:00;10.8;0.02;83.5;36.4;0.0
15/01/2020 00:00:00;10.54;0.58;98.2;47.7;0.0
16/01/2020 00:00:00;12.66;0.52;98.3;57.3;0.22
17/01/2020 00:00:00;8.97;-0.1;98.4;67.69;5.55
18/01/2020 00:00:00;8.35;-0.82;98.3;50.14;17.83
19/01/2020 00:00:00;2.46;-1.14;98.4;67.17;5.11
20/01/2020 00:00:00;1.37;-2.92;92.6;64.68;0.0
21/01/2020 00:00:00;0.71;-2.7;98.3;81.1;0.0
22/01/2020 00:00:00;9.29;-0.93;98.4;65.86;3.26
23/01/2020 00:00:00;5.75;1.69;98.4;85.7;8.92
24/01/2020 00:00:00;9.52;1.58;98.3;62.86;0.0
25/01/2020 00:00:00;8.36;1.47;98.3;65.37;0.87
26/01/2020 00:00:00;8.75;-0.62;98.4;68.11;1.41
27/01/2020 00:00:00;7.11;-0.11;98.3;61.56;2.83
28/01/2020 00:00:00;10.12;-0.86;98.4;65.17;2.61
29/01/2020 00:00:00;11.23;-0.92;98.4;77.21;6.09
30/01/2020 00:00:00;11.87;6.77;98.4;65.74;2.72
31/01/2020 00:00:00;13.56;5.37;98.4;72.37;0.22
01/02/2020 00:00:00;15.42;4.14;98.4;66.43;3.92
02/02/2020 00:00:00;17.48;3.96;98.4;63.76;0.0
03/02/2020 00:00:00;18.59;2.12;98.3;35.32;0.0
04/02/2020 00:00:00;9.54;3.35;98.3;72.9;3.6
05/02/2020 00:00:00;8.32;-1.89;98.3;58.58;0.0
06/02/2020 00:00:00;14.84;-3.13;98.3;13.39;0.0
07/02/2020 00:00:00;13.83;-2.39;98.3;28.38;0.0
08/02/2020 00:00:00;9.48;-1.67;98.3;71.45;0.0
09/02/2020 00:00:00;12.75;2.23;98.4;52.15;0.0
10/02/2020 00:00:00;17.28;5.52;98.4;49.19;0.0
11/02/2020 00:00:00;8.65;4.06;98.4;94.6;2.18
12/02/2020 00:00:00;12.52;3.23;98.3;62.06;0.11
13/02/2020 00:00:00;12.14;4.16;98.3;66.53;0.0
14/02/2020 00:00:00;13.43;1.11;98.4;53.77;0.11
15/02/2020 00:00:00;17.51;-1.09;98.3;41.8;0.0
16/02/2020 00:00:00;19.24;6.3;83.0;31.44;0.0
17/02/2020 00:00:00;12.76;3.0;98.3;55.2;4.46
18/02/2020 00:00:00;8.86;2.17;98.3;61.73;2.39
19/02/2020 00:00:00;10.54;-0.41;98.4;60.85;0.0
20/02/2020 00:00:00;16.38;-2.98;98.3;27.0;0.0
21/02/2020 00:00:00;12.94;-1.11;98.3;55.68;0.0
22/02/2020 00:00:00;17.06;-1.89;98.3;24.74;0.0
23/02/2020 00:00:00;19.62;-2.48;98.4;24.6;0.0
24/02/2020 00:00:00;20.52;-3.4;96.0;19.77;0.0
25/02/2020 00:00:00;12.37;-0.49;98.4;64.64;6.31
26/02/2020 00:00:00;4.67;1.54;98.4;86.6;16.2
27/02/2020 00:00:00;8.43;1.74;98.4;73.96;11.96
28/02/2020 00:00:00;15.12;4.96;98.4;39.34;0.98
29/02/2020 00:00:00;12.05;4.54;98.3;54.19;4.24
01/03/2020 00:00:00;13.48;3.82;98.3;41.83;6.85
