Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;,Fecha-hora;Temperatura máxima ºC;Temperatura media ºC;Temperatura mínima ºC;Humedad relativa med. %;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Insolación total s;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;,Fecha-hora;Temperatura máxima ºC;Temperatura mínima ºC;Humedad relativa máx. %;Humedad relativa mín. %;Precipitación acumulada l/m²;Radiación global W/m²;Velocidad media viento 2 m m/s;Dirección viento 2 m (MODA) sector;
,06/09/2016 00:00:00;37.28;25.37;14.41;40.01;73.73;11.24;0.0;295.95;;2.29;2.0,
,07/09/2016 00:00:00;32.75;22.01;10.78;59.02;87.6;27.8;0.0;280.32;;1.17;5.0,
,08/09/2016 00:00:00;24.75;20.41;16.96;65.5;78.88;48.36;0.0;173.15;;3.38;2.0,
,09/09/2016 00:00:00;27.58;19.93;15.97;62.96;80.3;38.27;0.0;227.78;;2.32;2.0,
,10/09/2016 00:00:00;30.44;21.03;11.93;54.02;86.9;17.41;0.0;278.82;;2.19;2.0,
,11/09/2016 00:00:00;31.18;20.66;11.18;56.46;86.6;22.29;0.0;277.55;;1.27;5.0,
,12/09/2016 00:00:00;32.41;23.77;13.01;51.86;85.0;25.01;0.0;271.07;;2.37;6.0,
,13/09/2016 00:00:00;26.89;19.02;12.74;71.51;88.5;46.07;9.0;157.41;;2.97;6.0,
,14/09/2016 00:00:00;19.88;13.05;8.02;73.39;92.1;37.15;4.0;223.26;;1.56;2.0,
,15/09/2016 00:00:00;18.09;13.18;8.53;74.34;92.1;45.71;10.2;108.45;;1.0;4.0,
,16/09/2016 00:00:00;18.6;15.2;12.64;75.57;87.7;58.53;1.6;133.22;;3.06;2.0,
,17/09/2016 00:00:00;15.8;13.57;10.3;74.8;86.9;62.01;0.6;91.67;;2.63;3.0,
,18/09/2016 00:00:00;18.48;14.18;10.36;72.12;90.7;53.14;0.0;159.84;;2.67;2.0,
,19/09/2016 00:00:00;19.41;14.6;9.55;70.21;87.5;54.29;0.0;237.04;;2.94;2.0,
,20/09/2016 00:00:00;21.52;15.66;10.56;69.51;87.6;46.39;0.0;156.13;;2.98;2.0,
,21/09/2016 00:00:00;25.97;15.79;4.95;66.55;94.6;27.57;0.0;258.8;;1.1;1.0,
,22/09/2016 00:00:00;26.21;17.64;8.22;66.72;93.6;29.85;0.0;248.26;;1.69;1.0,
,23/09/2016 00:00:00;25.05;18.55;12.6;68.6;89.5;42.49;0.0;194.21;;1.29;3.0,
,24/09/2016 00:00:00;25.46;17.78;8.05;62.21;93.1;33.12;0.0;223.73;;1.39;6.0,
,25/09/2016 00:00:00;22.19;17.17;12.09;65.37;82.5;43.21;0.0;211.0;;2.43;2.0,
,26/09/2016 00:00:00;24.54;16.51;10.74;67.15;89.5;33.77;0.0;213.66;;1.33;2.0,
,27/09/2016 00:00:00;22.0;16.49;8.12;69.99;86.5;49.01;0.0;112.15;;2.36;2.0,
,28/09/2016 00:00:00;25.05;17.33;8.32;67.41;90.7;33.33;0.0;238.77;;1.35;6.0,
,29/09/2016 00:00:00;26.42;14.71;4.65;64.47;93.6;24.74;0.0;239.01;;0.69;5.0,
,30/09/2016 00:00:00;26.18;17.07;5.98;62.22;92.0;32.54;0.0;196.88;;1.19;6.0,
,01/10/2016 00:00:00;22.33;16.92;12.64;70.73;90.0;46.18;0.2;158.91;;2.5;2.0,
,02/10/2016 00:00:00;23.86;16.1;8.83;66.41;90.0;37.01;0.0;229.4;;1.59;2.0,
,03/10/2016 00:00:00;26.14;17.29;8.08;71.86;92.8;41.3;0.0;148.38;;1.24;7.0,
,04/10/2016 00:00:00;28.63;18.97;12.71;65.81;90.6;21.64;0.0;201.51;;2.36;3.0,
,05/10/2016 00:00:00;22.94;15.82;7.61;71.2;92.4;48.49;0.0;143.87;;1.71;1.0,
,06/10/2016 00:00:00;22.43;15.93;8.59;65.53;87.9;29.27;0.0;167.71;;1.95;2.0,
,07/10/2016 00:00:00;23.72;13.33;3.62;66.75;94.0;24.26;2.0;195.37;;1.51;1.0,
,08/10/2016 00:00:00;19.95;12.82;4.88;69.62;94.3;42.91;0.0;181.6;;2.2;2.0,
,09/10/2016 00:00:00;18.21;13.08;5.87;58.07;84.6;34.01;0.0;218.75;;2.92;2.0,
,10/10/2016 00:00:00;18.38;10.23;1.48;58.89;95.6;26.38;0.0;214.7;;2.23;2.0,
,11/10/2016 00:00:00;20.26;9.72;-0.94;64.12;91.8;33.88;0.0;165.28;;0.74;4.0,
,12/10/2016 00:00:00;16.35;13.37;12.06;74.36;91.5;45.48;4.6;53.36;;2.4;7.0,
,13/10/2016 00:00:00;16.72;13.26;11.82;87.1;92.5;69.2;7.0;62.62;;1.02;6.0,
,14/10/2016 00:00:00;16.31;11.43;3.83;79.22;94.4;53.69;0.4;103.82;;2.0;3.0,
,15/10/2016 00:00:00;19.82;11.15;1.86;71.54;96.4;39.47;0.2;190.28;;1.4;6.0,
,16/10/2016 00:00:00;19.24;12.97;8.59;78.72;91.8;43.35;0.0;79.63;;0.69;3.0,
,17/10/2016 00:00:00;19.13;14.76;11.55;82.2;93.0;61.69;0.2;69.68;;0.61;4.0,
,18/10/2016 00:00:00;19.99;14.79;8.59;69.13;88.7;42.67;0.2;162.38;;1.86;2.0,
,19/10/2016 00:00:00;18.96;10.52;3.86;71.36;95.1;32.45;0.0;188.08;;1.55;1.0,
,20/10/2016 00:00:00;13.86;7.62;2.0;74.94;95.3;44.66;0.0;92.13;;1.43;2.0,
,21/10/2016 00:00:00;16.78;7.43;-1.28;68.29;95.9;27.81;0.0;190.63;;0.81;4.0,
,22/10/2016 00:00:00;14.03;10.19;2.13;85.2;92.2;76.29;1.8;27.66;;1.29;7.0,
,23/10/2016 00:00:00;19.92;15.44;12.43;80.3;91.2;58.35;3.8;84.03;;3.2;6.0,
,24/10/2016 00:00:00;16.72;13.05;9.31;83.5;93.1;63.13;0.2;69.1;;1.04;7.0,
,25/10/2016 00:00:00;21.55;14.93;9.58;86.6;94.0;64.55;4.8;91.55;;1.01;7.0,
,26/10/2016 00:00:00;23.79;15.87;10.79;79.31;94.7;46.17;0.2;157.06;;1.38;2.0,
,27/10/2016 00:00:00;24.2;14.09;2.81;61.67;89.3;11.35;0.0;174.31;;2.1;2.0,
,28/10/2016 00:00:00;21.48;9.18;0.09;76.31;95.7;39.33;0.0;168.17;;0.52;6.0,
,29/10/2016 00:00:00;23.01;9.44;0.23;78.68;96.7;34.96;0.0;168.75;;0.38;5.0,
,30/10/2016 00:00:00;23.15;9.64;0.46;76.05;96.9;33.74;0.2;167.94;;0.57;6.0,
,31/10/2016 00:00:00;14.75;7.91;-0.36;85.4;96.7;65.55;0.2;150.23;;0.97;6.0,
,01/11/2016 00:00:00;15.02;10.71;3.52;82.9;94.9;66.54;0.0;79.98;;0.88;6.0,
,02/11/2016 00:00:00;22.7;9.76;1.65;74.41;96.6;28.8;0.0;143.17;;0.54;7.0,
,03/11/2016 00:00:00;21.14;9.46;1.62;71.49;95.2;29.38;0.2;144.33;;0.59;6.0,
,04/11/2016 00:00:00;11.89;7.66;1.82;92.2;95.3;86.9;5.4;27.08;;0.56;6.0,
,05/11/2016 00:00:00;11.54;9.56;7.06;89.4;94.1;82.0;23.8;18.98;;1.54;2.0,
,06/11/2016 00:00:00;9.95;6.44;2.23;78.42;88.1;60.7;0.0;73.38;;2.48;3.0,
,07/11/2016 00:00:00;9.23;5.17;1.48;77.55;91.3;61.57;0.2;139.7;;2.58;3.0,
,08/11/2016 00:00:00;9.38;5.6;2.84;83.5;91.6;61.02;3.6;56.16;;2.71;3.0,
,09/11/2016 00:00:00;12.74;8.92;3.15;73.52;93.2;53.49;3.0;128.36;;3.28;3.0,
,10/11/2016 00:00:00;14.1;7.11;2.2;78.97;95.2;48.88;0.0;111.11;;1.39;3.0,
,11/11/2016 00:00:00;12.97;8.9;4.54;78.94;93.3;64.87;0.0;54.16;;1.74;3.0,
,12/11/2016 00:00:00;14.24;8.59;2.84;85.0;95.5;61.19;2.6;68.8;;1.8;2.0,
,13/11/2016 00:00:00;14.44;10.96;8.59;78.4;93.0;58.74;0.2;78.15;;2.46;2.0,
,14/11/2016 00:00:00;11.54;9.24;7.71;67.97;83.7;53.59;0.2;112.38;;3.26;2.0,
,15/11/2016 00:00:00;13.35;9.07;6.28;62.15;73.84;42.41;0.0;137.96;;4.85;2.0,
,16/11/2016 00:00:00;18.18;10.97;6.15;67.55;86.2;44.51;0.0;129.4;;3.41;2.0,
,17/11/2016 00:00:00;19.65;10.24;2.88;77.83;95.4;40.52;0.0;125.35;;0.86;3.0,
,18/11/2016 00:00:00;13.49;7.41;3.08;85.7;95.2;59.89;0.0;48.26;;0.5;3.0,
,19/11/2016 00:00:00;11.99;7.01;0.12;74.8;95.9;49.22;0.2;103.59;;1.27;7.0,
,20/11/2016 00:00:00;11.89;9.6;8.49;75.52;89.0;65.0;2.2;39.01;;3.31;7.0,
,21/11/2016 00:00:00;15.63;9.74;4.24;75.85;92.3;36.3;5.2;95.37;;2.36;5.0,
,22/11/2016 00:00:00;8.15;5.08;1.25;89.7;96.1;76.4;6.0;28.8;;1.25;2.0,
,23/11/2016 00:00:00;6.18;3.95;2.6;90.1;94.2;81.2;33.8;9.61;;2.16;3.0,
,24/11/2016 00:00:00;9.44;4.94;-0.32;85.3;95.9;67.74;0.6;68.46;;1.84;6.0,
,25/11/2016 00:00:00;7.71;2.67;-1.75;88.9;97.6;70.01;0.4;75.44;;1.47;7.0,
,26/11/2016 00:00:00;6.96;4.97;1.95;87.4;95.1;76.23;5.8;11.25;;1.01;6.0,
,27/11/2016 00:00:00;12.19;7.83;1.89;86.5;95.3;67.6;0.0;41.85;;0.94;6.0,
,28/11/2016 00:00:00;12.57;6.51;-0.22;82.4;97.4;58.29;0.6;87.59;;1.62;2.0,
,29/11/2016 00:00:00;9.94;7.07;2.87;86.8;95.3;73.41;0.2;78.79;;1.24;7.0,
,30/11/2016 00:00:00;10.42;9.05;8.18;78.96;87.7;70.99;0.2;30.95;;2.94;6.0,
,01/12/2016 00:00:00;11.07;6.01;-0.12;82.0;96.0;63.95;0.4;106.37;;1.35;7.0,
,02/12/2016 00:00:00;11.48;4.13;-0.39;91.5;96.5;71.55;0.2;74.1;;0.53;7.0,
,03/12/2016 00:00:00;6.21;2.79;-1.0;95.9;97.3;90.1;0.0;18.7;;1.62;7.0,
,04/12/2016 00:00:00;11.01;8.17;5.33;89.0;95.4;81.0;0.0;6.61;;2.48;6.0,
,05/12/2016 00:00:00;13.83;9.36;2.43;84.5;95.5;66.13;0.0;80.09;;1.03;6.0,
,06/12/2016 00:00:00;13.08;4.96;1.34;95.4;97.3;88.5;0.0;58.94;;0.44;8.0,
,07/12/2016 00:00:00;9.13;5.04;-0.63;94.0;97.5;89.3;0.0;22.34;;0.64;6.0,
,08/12/2016 00:00:00;7.95;7.01;6.11;91.8;94.5;88.7;0.0;16.89;;2.43;7.0,
,09/12/2016 00:00:00;7.94;5.39;3.35;91.1;96.6;81.2;0.0;55.31;;1.47;6.0,
,10/12/2016 00:00:00;5.43;3.97;2.19;96.6;97.3;95.5;0.0;34.33;;0.72;3.0,
,11/12/2016 00:00:00;15.53;6.78;0.25;77.68;98.2;42.95;0.0;94.44;;1.68;2.0,
,12/12/2016 00:00:00;16.05;9.78;4.28;82.9;100.0;58.94;0.0;80.17;;2.45;7.0,
,13/12/2016 00:00:00;4.24;3.53;2.7;96.7;97.3;95.9;0.0;18.46;;1.33;7.0,
,14/12/2016 00:00:00;5.63;4.09;2.7;94.9;97.2;88.6;0.0;19.47;;1.47;6.0,
,15/12/2016 00:00:00;7.1;5.17;3.11;91.1;96.8;83.9;0.0;31.64;;1.27;7.0,
,16/12/2016 00:00:00;7.98;6.69;1.96;90.1;96.8;81.3;0.0;9.85;;1.25;6.0,
,17/12/2016 00:00:00;13.76;4.97;0.26;91.0;97.8;65.21;0.4;61.11;;0.57;5.0,
,18/12/2016 00:00:00;10.66;2.16;-2.57;90.8;98.1;61.91;0.0;93.17;;0.58;5.0,
,19/12/2016 00:00:00;9.81;3.57;-4.44;79.02;96.4;55.57;0.0;91.49;;2.03;2.0,
,20/12/2016 00:00:00;7.81;6.26;4.41;77.93;88.7;68.06;0.0;37.41;;2.34;2.0,
,21/12/2016 00:00:00;10.73;7.66;4.88;82.2;93.4;60.89;0.0;43.94;;1.51;2.0,
,22/12/2016 00:00:00;9.91;7.68;5.73;93.2;95.1;89.8;0.0;23.23;;0.42;6.0,
,23/12/2016 00:00:00;13.79;8.41;2.97;86.5;96.5;60.2;0.0;44.36;;0.63;3.0,
,24/12/2016 00:00:00;12.4;9.66;5.12;83.5;95.3;73.12;0.0;34.58;;1.26;2.0,
,25/12/2016 00:00:00;12.67;8.33;1.01;82.3;92.8;70.29;0.0;86.26;;2.66;2.0,
,26/12/2016 00:00:00;10.11;4.54;-2.19;82.9;96.8;65.01;0.0;98.61;;2.82;2.0,
,27/12/2016 00:00:00;12.57;3.41;-1.65;87.0;96.9;57.51;0.0;95.14;;0.69;7.0,
,28/12/2016 00:00:00;6.49;1.32;-2.33;96.8;98.4;86.8;0.0;57.72;;0.88;7.0,
,29/12/2016 00:00:00;13.08;0.07;-6.18;88.7;97.7;46.57;0.0;108.22;;0.32;3.0,
,30/12/2016 00:00:00;2.63;-1.17;-3.73;96.6;98.1;89.4;0.0;69.1;;0.97;7.0,
,31/12/2016 00:00:00;3.52;1.07;-1.75;96.2;98.1;91.0;0.0;32.91;;0.82;5.0,
01/01/2017 00:00:00;1.38;0.19;-1.28;94.4;96.4;90.7;0.0;21.05;1.33;6.0,,
02/01/2017 00:00:00;1.47;-0.03;-1.17;92.9;96.4;86.4;0.0;19.7;1.11;7.0,,
03/01/2017 00:00:00;15.16;2.22;-4.54;82.1;97.4;32.52;0.0;101.16;0.62;2.0,,
04/01/2017 00:00:00;13.89;3.05;-4.47;69.91;96.5;25.81;0.0;106.94;1.22;2.0,,
05/01/2017 00:00:00;8.45;3.11;-3.15;52.94;79.67;20.43;0.0;109.26;2.83;2.0,,
06/01/2017 00:00:00;11.03;4.34;0.91;44.36;67.51;18.31;0.0;111.11;4.47;2.0,,
07/01/2017 00:00:00;12.63;5.46;-0.8;24.53;47.53;10.43;0.0;112.62;3.56;2.0,,
08/01/2017 00:00:00;12.29;6.78;2.74;43.25;75.2;21.14;0.0;108.68;3.73;2.0,,
09/01/2017 00:00:00;11.51;6.0;-0.42;68.21;92.7;46.19;0.0;110.65;2.18;2.0,,
10/01/2017 00:00:00;9.38;6.9;2.77;81.2;94.0;70.42;16.2;45.19;3.83;2.0,,
11/01/2017 00:00:00;13.59;11.1;7.26;75.87;88.0;66.61;0.2;49.17;3.78;2.0,,
12/01/2017 00:00:00;12.98;7.88;2.4;84.0;96.0;59.32;0.0;66.52;1.59;2.0,,
13/01/2017 00:00:00;7.98;4.02;1.27;81.3;93.1;65.04;0.2;53.33;3.36;2.0,,
14/01/2017 00:00:00;5.33;2.58;1.21;87.3;93.2;67.84;12.5;43.23;2.34;2.0,,
15/01/2017 00:00:00;7.34;5.45;2.16;79.28;93.5;68.52;0.0;31.22;2.32;3.0,,
16/01/2017 00:00:00;9.58;8.06;6.83;78.92;90.3;71.95;10.5;46.23;3.54;2.0,,
17/01/2017 00:00:00;7.78;1.86;-1.99;54.77;85.6;35.71;0.0;125.81;4.49;1.0,,
18/01/2017 00:00:00;-0.22;-1.72;-5.8;64.99;90.4;39.75;0.0;44.14;2.76;2.0,,
19/01/2017 00:00:00;5.8;-1.58;-6.28;82.4;93.2;51.19;0.0;114.93;0.83;3.0,,
20/01/2017 00:00:00;4.2;-2.32;-6.49;88.3;95.1;67.91;0.0;53.55;0.24;1.0,,
21/01/2017 00:00:00;11.58;1.24;-6.11;75.73;95.1;34.46;0.0;117.48;0.94;2.0,,
22/01/2017 00:00:00;7.67;5.38;2.1;63.42;71.59;51.6;0.0;55.87;3.54;2.0,,
23/01/2017 00:00:00;9.46;6.15;4.0;61.0;69.88;44.35;0.0;130.67;4.07;2.0,,
24/01/2017 00:00:00;10.01;5.08;0.74;63.14;78.61;39.75;0.0;128.47;2.88;2.0,,
25/01/2017 00:00:00;7.43;0.83;-6.08;71.76;91.5;41.05;0.0;133.57;1.66;2.0,,
26/01/2017 00:00:00;5.12;-0.13;-7.47;80.0;92.9;62.89;0.0;76.19;2.31;7.0,,
27/01/2017 00:00:00;8.29;5.52;4.0;87.3;93.9;74.62;4.2;28.06;2.94;6.0,,
28/01/2017 00:00:00;9.87;4.52;-1.62;79.62;94.6;48.75;0.8;122.11;1.88;3.0,,
29/01/2017 00:00:00;8.56;3.35;-1.92;85.6;95.8;60.86;0.0;68.97;0.47;6.0,,
30/01/2017 00:00:00;12.16;7.53;2.7;85.0;94.9;65.72;0.0;74.85;0.48;7.0,,
31/01/2017 00:00:00;13.89;5.22;-0.76;87.0;97.5;60.71;0.2;121.99;1.27;8.0,,
01/02/2017 00:00:00;13.76;6.17;0.7;86.9;96.6;61.19;0.0;88.77;0.85;6.0,,
02/02/2017 00:00:00;10.77;7.5;3.04;76.37;95.5;45.15;2.2;50.66;2.92;4.0,,
03/02/2017 00:00:00;12.36;8.26;2.36;66.53;91.2;38.73;2.1;97.11;3.0;4.0,,
04/02/2017 00:00:00;15.36;9.91;7.09;75.54;94.7;42.48;7.8;21.29;3.57;4.0,,
05/02/2017 00:00:00;11.87;6.26;2.7;74.3;94.7;51.59;8.3;89.95;4.56;3.0,,
06/02/2017 00:00:00;11.61;6.99;3.69;85.0;90.8;71.38;5.6;73.94;2.77;3.0,,
07/02/2017 00:00:00;11.37;8.43;3.35;75.56;90.7;63.58;2.5;48.94;3.2;2.0,,
08/02/2017 00:00:00;7.37;3.92;1.48;83.0;92.2;66.53;9.7;102.08;3.56;2.0,,
09/02/2017 00:00:00;10.76;4.62;-0.22;80.4;95.4;45.61;0.1;131.94;0.94;3.0,,
10/02/2017 00:00:00;9.74;5.67;0.36;70.69;94.6;62.15;0.0;121.88;2.35;7.0,,
11/02/2017 00:00:00;7.09;5.53;4.54;83.0;93.5;70.25;6.8;36.05;2.18;7.0,,
12/02/2017 00:00:00;10.94;8.94;6.49;78.0;88.8;66.75;6.1;21.33;7.12;6.0,,
13/02/2017 00:00:00;10.53;8.24;3.42;83.5;96.2;64.21;24.9;28.57;4.98;6.0,,
14/02/2017 00:00:00;11.1;4.74;0.36;91.5;98.1;72.1;0.3;86.64;1.32;2.0,,
15/02/2017 00:00:00;13.42;6.14;0.43;86.9;96.6;62.86;0.0;71.81;1.13;4.0,,
16/02/2017 00:00:00;14.24;6.57;0.6;85.3;96.6;53.38;0.0;137.62;0.93;4.0,,
17/02/2017 00:00:00;15.02;5.03;-1.72;85.8;97.3;54.51;0.0;171.41;0.57;4.0,,
18/02/2017 00:00:00;15.02;6.25;-1.62;81.7;97.8;53.69;0.0;157.52;1.13;8.0,,
19/02/2017 00:00:00;14.34;7.14;1.38;79.38;95.8;47.89;0.0;148.84;1.4;1.0,,
20/02/2017 00:00:00;12.84;8.28;3.32;71.51;92.7;51.41;0.0;153.7;2.78;2.0,,
21/02/2017 00:00:00;16.51;8.15;1.79;74.37;94.8;42.71;0.0;173.5;1.6;3.0,,
22/02/2017 00:00:00;15.8;5.65;-1.38;81.2;97.3;37.84;0.0;181.71;0.72;8.0,,
23/02/2017 00:00:00;14.54;6.87;-0.18;77.65;96.2;43.43;0.2;107.41;1.05;1.0,,
24/02/2017 00:00:00;9.62;7.51;1.65;70.47;90.7;52.84;0.0;83.8;2.54;2.0,,
25/02/2017 00:00:00;18.83;8.23;0.53;56.83;88.1;14.76;0.0;198.96;2.66;2.0,,
26/02/2017 00:00:00;15.59;5.64;-2.57;76.6;95.7;41.55;0.0;180.9;0.69;4.0,,
27/02/2017 00:00:00;16.01;8.04;-2.13;64.63;97.0;32.9;0.0;190.28;2.8;3.0,,
28/02/2017 00:00:00;13.35;8.04;-0.12;66.14;93.5;47.9;0.0;78.22;3.95;3.0,,
01/03/2017 00:00:00;15.29;6.14;-1.65;78.6;96.6;52.87;0.0;171.88;0.82;3.0,,
02/03/2017 00:00:00;16.54;8.87;0.97;74.46;96.0;41.14;0.0;190.51;1.17;6.0,,
03/03/2017 00:00:00;13.52;9.4;4.34;73.55;88.5;61.7;0.0;102.78;3.91;6.0,,
04/03/2017 00:00:00;9.2;4.52;1.14;76.44;94.3;45.58;0.0;135.65;2.7;3.0,,
05/03/2017 00:00:00;12.57;6.95;2.67;88.6;94.6;71.21;0.0;67.79;0.84;7.0,,
06/03/2017 00:00:00;17.13;11.41;7.06;70.09;94.9;43.33;0.0;190.97;3.53;2.0,,
07/03/2017 00:00:00;15.94;10.55;4.41;72.59;89.9;54.64;0.0;119.56;3.18;2.0,,
08/03/2017 00:00:00;21.0;12.78;4.68;70.29;94.0;37.83;0.0;195.02;1.34;3.0,,
09/03/2017 00:00:00;25.26;11.15;0.84;71.62;96.6;19.76;0.0;216.09;0.81;3.0,,
10/03/2017 00:00:00;27.3;11.81;0.94;66.14;96.1;13.46;0.0;233.1;0.76;2.0,,
11/03/2017 00:00:00;22.13;11.35;1.32;68.16;95.3;34.42;0.0;186.46;1.73;2.0,,
12/03/2017 00:00:00;13.28;9.36;6.01;74.01;85.9;59.96;0.33;106.48;3.42;3.0,,
13/03/2017 00:00:00;11.71;8.57;5.98;75.64;84.1;64.46;0.0;102.89;3.46;2.0,,
14/03/2017 00:00:00;16.25;11.0;5.46;66.84;87.2;50.35;0.0;228.13;3.8;2.0,,
15/03/2017 00:00:00;19.3;9.97;1.52;72.49;94.9;41.75;0.0;238.31;1.33;4.0,,
16/03/2017 00:00:00;19.78;8.47;-0.87;68.0;96.2;18.75;0.0;242.82;1.4;7.0,,
17/03/2017 00:00:00;21.11;9.75;-1.45;65.11;95.4;23.45;0.0;250.69;1.2;2.0,,
18/03/2017 00:00:00;20.33;11.65;6.45;62.53;86.7;26.79;0.0;246.64;3.33;2.0,,
19/03/2017 00:00:00;22.02;13.31;6.35;52.51;78.53;28.11;0.0;255.21;3.23;2.0,,
20/03/2017 00:00:00;21.72;11.36;5.5;67.42;90.9;30.87;0.0;258.91;2.67;2.0,,
21/03/2017 00:00:00;12.09;7.52;1.52;74.84;92.3;57.2;0.0;130.09;2.26;2.0,,
22/03/2017 00:00:00;13.01;5.06;-0.59;79.64;95.7;40.29;2.17;143.87;1.42;3.0,,
23/03/2017 00:00:00;10.22;4.49;-0.97;65.34;92.2;37.06;0.0;226.16;1.91;3.0,,
24/03/2017 00:00:00;11.64;5.69;-2.16;66.81;92.7;34.4;0.0;214.93;1.46;8.0,,
25/03/2017 00:00:00;6.83;3.07;0.08;88.0;96.5;58.36;29.75;29.83;2.21;3.0,,
26/03/2017 00:00:00;14.27;9.24;4.07;73.04;90.4;55.05;1.18;186.92;3.42;6.0,,
27/03/2017 00:00:00;12.29;9.62;7.74;75.42;88.6;62.47;0.2;152.55;2.78;7.0,,
28/03/2017 00:00:00;17.94;10.58;2.98;74.02;94.7;32.38;0.0;230.79;1.05;3.0,,
29/03/2017 00:00:00;20.02;9.74;-0.12;74.49;96.8;39.03;0.0;269.21;0.74;5.0,,
30/03/2017 00:00:00;19.51;11.87;1.18;67.65;96.2;43.05;0.0;232.06;2.09;7.0,,
31/03/2017 00:00:00;18.56;11.99;6.45;62.79;89.1;31.6;1.2;181.83;1.63;3.0,,
01/04/2017 00:00:00;13.86;8.85;4.78;72.81;92.6;42.75;1.8;229.75;3.82;2.0,,
02/04/2017 00:00:00;12.29;8.3;4.71;74.79;89.0;50.73;3.2;212.27;2.47;2.0,,
03/04/2017 00:00:00;19.61;10.76;1.96;64.78;92.5;32.34;0.0;294.56;1.5;2.0,,
04/04/2017 00:00:00;14.95;10.84;6.45;66.75;84.2;46.16;0.0;242.71;2.76;2.0,,
05/04/2017 00:00:00;13.59;9.97;7.17;69.62;83.1;54.41;0.0;160.42;2.76;2.0,,
06/04/2017 00:00:00;19.59;12.85;7.77;58.81;84.6;34.47;0.0;249.42;3.79;8.0,,
07/04/2017 00:00:00;21.13;12.78;3.95;60.93;90.0;34.06;0.0;261.69;2.36;2.0,,
08/04/2017 00:00:00;24.61;15.73;5.96;50.2;89.2;18.67;0.0;261.46;2.29;3.0,,
09/04/2017 00:00:00;24.47;16.56;9.44;42.79;63.28;18.07;0.0;267.71;2.84;3.0,,
10/04/2017 00:00:00;27.07;16.56;5.5;50.85;86.9;21.62;0.0;264.35;1.38;8.0,,
11/04/2017 00:00:00;23.74;14.68;8.17;57.4;88.7;21.43;0.0;272.22;3.47;8.0,,
12/04/2017 00:00:00;23.25;13.29;3.93;63.36;91.7;29.41;0.0;319.91;1.36;7.0,,
13/04/2017 00:00:00;25.29;13.82;2.13;55.54;94.8;13.94;0.0;318.98;1.35;2.0,,
14/04/2017 00:00:00;22.6;12.07;1.42;61.95;91.8;27.74;0.0;308.33;1.93;1.0,,
15/04/2017 00:00:00;17.41;11.58;6.11;67.03;90.0;42.51;0.0;145.83;2.07;2.0,,
16/04/2017 00:00:00;21.69;12.98;4.3;54.24;87.5;20.82;0.0;320.37;2.27;2.0,,
17/04/2017 00:00:00;24.03;12.46;0.02;60.55;93.7;24.26;0.0;332.99;1.61;1.0,,
18/04/2017 00:00:00;18.69;11.97;4.54;63.39;84.2;39.5;0.0;337.62;3.31;2.0,,
19/04/2017 00:00:00;15.8;9.16;0.77;46.31;85.5;25.84;0.0;341.32;2.85;2.0,,
20/04/2017 00:00:00;19.92;9.3;-1.38;47.06;86.1;12.3;0.0;349.65;1.43;8.0,,
21/04/2017 00:00:00;19.51;9.19;-0.8;55.66;90.5;22.87;0.0;347.92;2.0;6.0,,
22/04/2017 00:00:00;22.06;9.72;-1.62;54.66;91.6;13.15;0.0;351.39;1.17;8.0,,
23/04/2017 00:00:00;25.39;12.28;-1.92;52.74;91.5;13.97;0.0;352.32;0.88;8.0,,
24/04/2017 00:00:00;25.05;13.28;0.64;55.72;91.6;18.61;0.0;349.77;1.13;7.0,,
25/04/2017 00:00:00;18.22;11.85;7.91;72.67;90.9;49.33;2.8;187.15;1.68;2.0,,
26/04/2017 00:00:00;10.56;7.2;4.3;65.36;91.7;43.26;0.2;205.79;3.15;2.0,,
27/04/2017 00:00:00;11.78;6.34;-0.08;53.5;84.2;26.59;0.0;335.07;2.53;2.0,,
28/04/2017 00:00:00;16.11;6.9;-2.61;60.05;92.5;24.27;0.0;378.36;1.68;1.0,,
29/04/2017 00:00:00;16.69;8.54;-3.21;66.91;93.8;43.7;0.4;238.31;3.2;7.0,,
30/04/2017 00:00:00;13.04;9.03;1.28;77.68;94.8;48.55;6.8;151.39;2.76;2.0,,
01/05/2017 00:00:00;17.34;8.67;-1.79;63.38;96.7;26.9;0.2;337.15;1.49;2.0,,
02/05/2017 00:00:00;18.28;12.25;6.18;71.81;92.7;45.13;0.2;200.23;1.47;2.0,,
03/05/2017 00:00:00;22.43;12.32;3.18;71.95;94.9;35.99;0.0;290.16;0.83;7.0,,
04/05/2017 00:00:00;22.67;14.05;4.0;69.85;94.6;39.05;0.0;289.35;1.24;8.0,,
05/05/2017 00:00:00;23.49;15.74;10.6;64.35;84.6;32.65;6.6;212.15;3.3;6.0,,
06/05/2017 00:00:00;20.33;13.43;5.57;59.99;92.1;27.81;0.0;380.56;2.8;3.0,,
07/05/2017 00:00:00;23.15;13.65;4.44;60.61;92.9;28.66;0.0;343.98;1.31;1.0,,
