Fecha-hora;Temperatura máxima ºC;Temperatura mínima ºC;Precipitación acumulada l/m²;
01/01/1984 00:00:00;;;
02/01/1984 00:00:00;;;
03/01/1984 00:00:00;;;
04/01/1984 00:00:00;;;
05/01/1984 00:00:00;;;
06/01/1984 00:00:00;;;
07/01/1984 00:00:00;;;
08/01/1984 00:00:00;;;
09/01/1984 00:00:00;;;
10/01/1984 00:00:00;;;
11/01/1984 00:00:00;;;
12/01/1984 00:00:00;;;
13/01/1984 00:00:00;;;
14/01/1984 00:00:00;;;
15/01/1984 00:00:00;;;
16/01/1984 00:00:00;;;
17/01/1984 00:00:00;;;
18/01/1984 00:00:00;;;
19/01/1984 00:00:00;;;
20/01/1984 00:00:00;;;
21/01/1984 00:00:00;;;
22/01/1984 00:00:00;;;
23/01/1984 00:00:00;;;
24/01/1984 00:00:00;;;
25/01/1984 00:00:00;;;
26/01/1984 00:00:00;;;
27/01/1984 00:00:00;;;
28/01/1984 00:00:00;;;
29/01/1984 00:00:00;;;
30/01/1984 00:00:00;;;
31/01/1984 00:00:00;;;
01/02/1984 00:00:00;11.0;3.0;0.0
02/02/1984 00:00:00;14.0;4.0;0.0
03/02/1984 00:00:00;14.0;6.0;1.0
04/02/1984 00:00:00;13.0;4.0;0.0
05/02/1984 00:00:00;18.0;4.0;0.0
06/02/1984 00:00:00;19.0;5.0;0.0
07/02/1984 00:00:00;12.0;3.0;0.0
08/02/1984 00:00:00;13.0;3.0;0.0
09/02/1984 00:00:00;18.0;2.0;0.0
10/02/1984 00:00:00;13.0;2.0;0.0
11/02/1984 00:00:00;11.0;4.0;0.0
12/02/1984 00:00:00;11.0;3.0;0.0
13/02/1984 00:00:00;11.0;2.0;0.0
14/02/1984 00:00:00;10.0;1.0;0.0
15/02/1984 00:00:00;9.0;-2.0;0.0
16/02/1984 00:00:00;11.0;-1.0;0.0
17/02/1984 00:00:00;13.0;-2.0;0.0
18/02/1984 00:00:00;12.0;-1.0;1.3
19/02/1984 00:00:00;11.0;0.0;0.8
20/02/1984 00:00:00;12.0;3.0;0.0
21/02/1984 00:00:00;14.0;4.0;0.0
22/02/1984 00:00:00;12.0;-1.0;0.8
23/02/1984 00:00:00;11.0;1.0;0.0
24/02/1984 00:00:00;9.0;2.0;0.0
25/02/1984 00:00:00;8.0;0.0;0.0
26/02/1984 00:00:00;6.0;1.0;0.0
27/02/1984 00:00:00;8.0;-2.0;3.8
28/02/1984 00:00:00;10.0;-1.0;16.0
29/02/1984 00:00:00;4.0;1.0;0.0
01/03/1984 00:00:00;6.0;1.0;0.0
02/03/1984 00:00:00;5.0;1.0;0.0
03/03/1984 00:00:00;12.0;4.0;0.0
04/03/1984 00:00:00;10.0;2.0;0.0
05/03/1984 00:00:00;7.0;-1.0;0.0
06/03/1984 00:00:00;14.0;0.0;0.0
07/03/1984 00:00:00;17.0;1.0;0.0
08/03/1984 00:00:00;18.0;3.0;0.0
09/03/1984 00:00:00;14.0;1.0;0.0
10/03/1984 00:00:00;8.0;-1.0;0.0
11/03/1984 00:00:00;7.0;-1.0;0.0
12/03/1984 00:00:00;11.0;1.0;0.0
13/03/1984 00:00:00;13.0;1.0;2.2
14/03/1984 00:00:00;12.0;2.0;2.0
15/03/1984 00:00:00;7.0;1.0;0.0
16/03/1984 00:00:00;10.0;0.0;0.0
17/03/1984 00:00:00;12.0;2.0;1.8
18/03/1984 00:00:00;11.0;1.0;0.0
19/03/1984 00:00:00;14.0;2.0;5.5
20/03/1984 00:00:00;14.0;3.0;4.5
